Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,AK,Alaska,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,129,4.1,3.2,4.9,"1,805",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,02,BO1,CAT1,EMPLOY1,RESP027,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,101,2.7,2,3.3,"1,804",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,02,BO1,CAT1,EMPLOY1,RESP028,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Employment,What is your employment status?,Student,Overall,Overall,86,4.6,3.4,5.8,"1,807",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,02,BO1,CAT1,EMPLOY1,RESP030,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,968,14.1,12.9,15.2,"1,808",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,02,BO1,CAT1,EMPLOY1,RESP031,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,207,4.4,3.5,5.2,"1,809",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,02,BO1,CAT1,EMPLOY1,RESP032,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,"2,136",55.5,53.4,57.6,"1,802",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,02,BO1,CAT1,EMPLOY1,RESP137,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Income,What is your annual household income?,"Less than $15,000",Overall,Overall,330,8.6,7.4,9.8,"1,983",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,02,BO1,CAT1,INCOME,RESP016,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Income,What is your annual household income?,"$15,000 - 24,999",Overall,Overall,453,13,11.4,14.6,"1,984",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,02,BO1,CAT1,INCOME,RESP017,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Income,What is your annual household income?,"$25,000 - 34,999",Overall,Overall,316,9.2,7.9,10.6,"1,985",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,02,BO1,CAT1,INCOME,RESP018,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Income,What is your annual household income?,"$35,000 -  49,999",Overall,Overall,511,13.6,12.1,15.1,"1,986",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,02,BO1,CAT1,INCOME,RESP019,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Income,What is your annual household income?,"$50,000+",Overall,Overall,"2,290",55.6,53.4,57.8,"1,987",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,02,BO1,CAT1,INCOME,RESP020,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Internet,Have you used the internet in the past 30 days?,Yes,Overall,Overall,"3,775",89.9,88.8,91.1,"2,168",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,02,BO1,CAT1,INTERNET,RESP046,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Internet,Have you used the internet in the past 30 days?,No,Overall,Overall,531,10.1,8.9,11.2,"2,169",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,02,BO1,CAT1,INTERNET,RESP054,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Marital Status,What is your marital status?,Married,Overall,Overall,"2,438",51.8,49.7,53.9,"1,449",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,02,BO1,CAT1,MARITAL,RESP033,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Marital Status,What is your marital status?,Divorced,Overall,Overall,634,12.3,11,13.6,"1,450",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,02,BO1,CAT1,MARITAL,RESP034,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,352,4.4,3.8,5.1,"1,451",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,02,BO1,CAT1,MARITAL,RESP035,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Marital Status,What is your marital status?,Separated,Overall,Overall,94,2.7,2,3.4,"1,452",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,02,BO1,CAT1,MARITAL,RESP036,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Marital Status,What is your marital status?,Never married,Overall,Overall,657,24.1,22.1,26.2,"1,453",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,02,BO1,CAT1,MARITAL,RESP037,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Marital Status,What is your marital status?,Partnered,Overall,Overall,163,4.7,3.8,5.7,"1,454",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,02,BO1,CAT1,MARITAL,RESP038,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Five or more children,Overall,Overall,60,1.6,1.1,2.1,"1,591",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,02,BO1,CAT1,_CHLDCNT,RESP090,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Four children,Overall,Overall,108,3,2.3,3.7,"1,590",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,02,BO1,CAT1,_CHLDCNT,RESP091,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Three children,Overall,Overall,248,6.7,5.7,7.8,"1,589",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,02,BO1,CAT1,_CHLDCNT,RESP092,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Two children,Overall,Overall,498,13.4,11.9,14.9,"1,588",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,02,BO1,CAT1,_CHLDCNT,RESP093,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),One child,Overall,Overall,555,16.3,14.7,18,"1,587",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,02,BO1,CAT1,_CHLDCNT,RESP094,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),None,Overall,Overall,"2,889",59,56.9,61.1,"1,586",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,02,BO1,CAT1,_CHLDCNT,RESP095,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Race,What is your race/ethnicity?,White,Overall,Overall,"3,276",65.3,63.1,67.5,"1,246",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,02,BO1,CAT1,RACE,RESP005,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Race,What is your race/ethnicity?,MultiRacial,Overall,Overall,166,4.9,3.9,5.9,"1,250",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,02,BO1,CAT1,RACE,RESP008,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Race,What is your race/ethnicity?,Other,Overall,Overall,624,19.3,17.5,21.2,"1,249",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,02,BO1,CAT1,RACE,RESP009,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Race,What is your race/ethnicity?,Hispanic,Overall,Overall,136,6,4.8,7.2,"1,248",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,02,BO1,CAT1,RACE,RESP007,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Rent/Own Home,Do you own or rent your home?,Own,Overall,Overall,"3,130",67.5,65.5,69.5,"2,214",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,02,BO1,CAT1,RENTHOM1,RESP003,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Rent/Own Home,Do you own or rent your home?,Rent,Overall,Overall,995,28.3,26.3,30.2,"2,215",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,02,BO1,CAT1,RENTHOM1,RESP004,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Rent/Own Home,Do you own or rent your home?,Other,Overall,Overall,152,4.3,3.4,5.1,"2,216",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,02,BO1,CAT1,RENTHOM1,RESP009,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,Yes,Overall,Overall,711,16,14.5,17.4,"2,122",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,02,BO1,CAT1,VETERAN3,RESP046,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,No,Overall,Overall,"3,667",84.1,82.6,85.5,"2,123",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,02,BO1,CAT1,VETERAN3,RESP054,"(64.84507995700051, -147.72205903599973)"
2014,CA,California,Demographics,Sex,Gender of respondent,Male,Overall,Overall,"4,198",49.3,47.9,50.6,"2,089",%,Crude Prevalence,,,BRFSS,CLASS05,Topic51,06,BO1,CAT1,SEX,RESP001,"(37.63864012300047, -120.99999953799971)"
2014,CA,California,Demographics,Sex,Gender of respondent,Female,Overall,Overall,"4,634",50.7,49.4,52.1,"2,090",%,Crude Prevalence,,,BRFSS,CLASS05,Topic51,06,BO1,CAT1,SEX,RESP002,"(37.63864012300047, -120.99999953799971)"
2014,AZ,Arizona,Demographics,Age,What is your age?,18-24 years,Overall,Overall,485,13,11.8,14.3,"1,347",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,04,BO1,CAT1,AGE,RESP010,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Age,What is your age?,25-34 years,Overall,Overall,934,17.7,16.4,18.9,"1,348",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,04,BO1,CAT1,AGE,RESP011,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Age,What is your age?,35-44 years,Overall,Overall,"1,462",16.6,15.5,17.6,"1,349",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,04,BO1,CAT1,AGE,RESP012,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Age,What is your age?,45-54 years,Overall,Overall,"2,163",16.5,15.6,17.4,"1,350",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,04,BO1,CAT1,AGE,RESP013,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"3,238",15.6,14.9,16.4,"1,351",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,04,BO1,CAT1,AGE,RESP014,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Age,What is your age?,65+ years,Overall,Overall,"6,585",20.6,19.9,21.3,"1,352",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,04,BO1,CAT1,AGE,RESP015,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",Yes,Overall,Overall,743,4.9,4.3,5.5,"2,386",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,04,BO1,CAT1,BLIND,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",No,Overall,Overall,"13,411",95.1,94.5,95.7,"2,387",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,04,BO1,CAT1,BLIND,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",Yes,Overall,Overall,"1,333",10.8,9.8,11.7,"2,432",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,04,BO1,CAT1,DECIDE,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",No,Overall,Overall,"12,741",89.2,88.3,90.2,"2,433",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,04,BO1,CAT1,DECIDE,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Disability status,Do you have difficulty doing errands alone?,Yes,Overall,Overall,"1,156",6.5,5.9,7.1,"2,570",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,04,BO1,CAT1,DIFFALON,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Disability status,Do you have difficulty doing errands alone?,No,Overall,Overall,"12,925",93.5,92.9,94.1,"2,571",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,04,BO1,CAT1,DIFFALON,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Disability status,Do you have difficulty dressing or bathing?,Yes,Overall,Overall,651,3.6,3.1,4.1,"2,524",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,04,BO1,CAT1,DIFFDRES,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Disability status,Do you have difficulty dressing or bathing?,No,Overall,Overall,"13,475",96.4,95.9,96.9,"2,525",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,04,BO1,CAT1,DIFFDRES,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,Yes,Overall,Overall,"2,790",14.3,13.4,15.1,"2,478",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,04,BO1,CAT1,DIFFWALK,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,No,Overall,Overall,"11,308",85.7,84.9,86.6,"2,479",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,04,BO1,CAT1,DIFFWALK,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",Yes,Overall,Overall,"3,845",21.6,20.5,22.7,"2,294",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,04,BO1,CAT1,QLACTLM2,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",No,Overall,Overall,"10,334",78.4,77.3,79.5,"2,295",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,04,BO1,CAT1,QLACTLM2,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,Yes,Overall,Overall,"2,002",8.9,8.3,9.6,"2,340",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,04,BO1,CAT1,USEEQUIP,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,No,Overall,Overall,"12,214",91.1,90.4,91.7,"2,341",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,04,BO1,CAT1,USEEQUIP,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Education,What is the highest grade or year of school you completed?,Less than H.S.,Overall,Overall,"1,129",15.4,14.2,16.6,"1,730",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,04,BO1,CAT1,EDUCA,RESP021,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Education,What is the highest grade or year of school you completed?,H.S. or G.E.D.,Overall,Overall,"3,464",25.5,24.3,26.7,"1,731",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,04,BO1,CAT1,EDUCA,RESP022,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Education,What is the highest grade or year of school you completed?,Some post-H.S.,Overall,Overall,"4,417",35.2,33.9,36.5,"1,732",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,04,BO1,CAT1,EDUCA,RESP023,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Education,What is the highest grade or year of school you completed?,College+,Overall,Overall,"5,706",23.9,22.9,24.8,"1,733",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,04,BO1,CAT1,EDUCA,RESP024,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,297,3.5,2.9,4.1,"1,813",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,04,BO1,CAT1,EMPLOY1,RESP027,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,350,3.1,2.6,3.7,"1,812",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,04,BO1,CAT1,EMPLOY1,RESP028,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Employment,What is your employment status?,Student,Overall,Overall,256,5.4,4.6,6.2,"1,815",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,04,BO1,CAT1,EMPLOY1,RESP030,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,"5,870",19.9,19.1,20.7,"1,816",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,04,BO1,CAT1,EMPLOY1,RESP031,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,"1,076",7.5,6.8,8.2,"1,817",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,04,BO1,CAT1,EMPLOY1,RESP032,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,"4,770",44.2,42.8,45.6,"1,810",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,04,BO1,CAT1,EMPLOY1,RESP137,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,"1,043",8.3,7.5,9,"1,814",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,04,BO1,CAT1,EMPLOY1,RESP141,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,"1,005",8.1,7.4,8.9,"1,811",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,04,BO1,CAT1,EMPLOY1,RESP172,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Income,What is your annual household income?,"Less than $15,000",Overall,Overall,"1,371",13.3,12.2,14.4,"1,994",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,04,BO1,CAT1,INCOME,RESP016,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Income,What is your annual household income?,"$15,000 - 24,999",Overall,Overall,"2,201",19.5,18.3,20.8,"1,995",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,04,BO1,CAT1,INCOME,RESP017,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Income,What is your annual household income?,"$25,000 - 34,999",Overall,Overall,"1,412",11.3,10.3,12.3,"1,996",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,04,BO1,CAT1,INCOME,RESP018,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Income,What is your annual household income?,"$35,000 -  49,999",Overall,Overall,"1,945",15.1,14,16.2,"1,997",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,04,BO1,CAT1,INCOME,RESP019,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Income,What is your annual household income?,"$50,000+",Overall,Overall,"5,368",40.8,39.4,42.2,"1,998",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,04,BO1,CAT1,INCOME,RESP020,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Internet,Have you used the internet in the past 30 days?,Yes,Overall,Overall,"11,540",82.9,81.9,83.9,"2,179",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,04,BO1,CAT1,INTERNET,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Internet,Have you used the internet in the past 30 days?,No,Overall,Overall,"2,879",17.1,16.1,18.1,"2,180",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,04,BO1,CAT1,INTERNET,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Marital Status,What is your marital status?,Divorced,Overall,Overall,"2,272",11.8,11,12.6,"1,456",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,04,BO1,CAT1,MARITAL,RESP034,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Marital Status,What is your marital status?,Married,Overall,Overall,"7,740",51.3,49.9,52.6,"1,455",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,04,BO1,CAT1,MARITAL,RESP033,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,"2,341",6.7,6.3,7.2,"1,457",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,04,BO1,CAT1,MARITAL,RESP035,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Marital Status,What is your marital status?,Separated,Overall,Overall,250,2.3,1.9,2.8,"1,458",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,04,BO1,CAT1,MARITAL,RESP036,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Marital Status,What is your marital status?,Never married,Overall,Overall,"1,709",22.7,21.3,24,"1,459",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,04,BO1,CAT1,MARITAL,RESP037,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Marital Status,What is your marital status?,Partnered,Overall,Overall,395,5.2,4.5,5.9,"1,460",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,04,BO1,CAT1,MARITAL,RESP038,"(34.865970280000454, -111.76381127699972)"
